Stcd,Cntycd,Office Name,City,ST
29,035,Carter County FSA Office,Doniphan,MO
29,037,Cass County USDA Serv Cntr,Harrisonville,MO
29,039,Cedar County USDA Serv Cntr,Stockton,MO
29,041,Chariton County USDA Serv Cntr,Keytesville,MO
29,043,Christian County USDA Serv Cntr,Ozark,MO
29,045,Clark County USDA Serv Cntr,Kahoka,MO
29,047,Clay County FSA Office,Richmond,MO
29,049,Clinton County USDA Serv Cntr,Plattsburg,MO
29,051,Cole County USDA Serv Cntr,Jefferson City,MO
29,053,Cooper County USDA Serv Cntr,Boonville,MO
29,055,Crawford County FSA Office,Rolla,MO
29,057,Dade County USDA Serv Cntr,Greenfield,MO
29,059,Dallas County USDA Serv Cntr,Buffalo,MO
29,061,Daviess County USDA Serv Cntr,Gallatin,MO
29,063,DeKalb County USDA Serv Cntr,Maysville,MO
29,065,Dent County FSA Office,Houston,MO
29,067,Douglas County USDA Serv Cntr,Ava,MO
29,069,Dunklin County USDA Serv Cntr,Kennett,MO
29,071,Franklin County USDA Serv Cntr,Union,MO
29,073,Gasconade County USDA Serv Cntr,Owensville,MO
29,075,Gentry County USDA Serv Cntr,Albany,MO
29,077,Greene County USDA Serv Cntr,Springfield,MO
29,079,Grundy County USDA Serv Cntr,Trenton,MO
29,081,Harrison County USDA Serv Cntr,Bethany,MO
29,083,Henry County USDA Serv Cntr,Clinton,MO
29,085,Hickory County USDA Serv Cntr,Hermitage,MO
29,087,Holt County USDA Serv Cntr,Mound City,MO
29,089,Howard County USDA Serv Cntr,Fayette,MO
29,091,Howell County USDA Serv Cntr,West Plains,MO
29,093,Iron County FSA Office,Farmington,MO
29,095,Jackson County USDA Serv Cntr,Blue Springs,MO
29,097,Jasper County USDA Serv Cntr,Carthage,MO
29,099,Jefferson County USDA Serv Cntr,Hillsboro,MO
29,101,Johnson County USDA Serv Cntr,Warrensburg,MO
29,103,Knox County USDA Serv Cntr,Edina,MO
29,105,Laclede County USDA Serv Cntr,Lebanon,MO
29,107,Lafayette County USDA Serv Cntr,Higginsville,MO
29,109,Lawrence County USDA Serv Cntr,Mt. Vernon,MO
29,111,Lewis County USDA Serv Cntr,Monticello,MO
29,113,Lincoln County USDA Serv Cntr,Troy,MO
29,115,Linn County USDA Serv Cntr,Brookfield,MO
29,117,Livingston County USDA Serv Cntr,Chillicothe,MO
29,119,McDonald County FSA Office,Neosho,MO
29,121,Macon County USDA Serv Cntr,Macon,MO
29,123,Madison County FSA Office,Greenville,MO
29,125,Maries County FSA Office,Linn,MO
29,127,Marion County USDA Serv Cntr,Palmyra,MO
29,129,Mercer County USDA Serv Cntr,Princeton,MO
29,131,Miller County FSA Office,Jefferson City,MO
29,133,Mississippi County USDA Serv Cntr,Charleston,MO
29,135,Moniteau County USDA Serv Cntr,California,MO
29,137,Monroe County USDA Serv Cntr,Paris,MO
29,139,Montgomery County USDA Serv Cntr,Montgomery City,MO
29,141,Morgan County USDA Serv Cntr,Versailles,MO
29,143,New Madrid County USDA Serv Cntr,New Madrid,MO
29,145,Newton County USDA Serv Cntr,Neosho,MO
29,147,Nodaway County USDA Serv Cntr,Maryville,MO
29,149,Oregon County USDA Serv Cntr,Alton,MO
29,151,Osage County USDA Serv Cntr,Linn,MO
29,153,Ozark County FSA Office,Ava,MO
29,155,Pemiscot County USDA Serv Cntr,Carutherville,MO
29,157,Perry County USDA Serv Cntr,Perryville,MO
29,159,Pettis County USDA Serv Cntr,Sedalia,MO
29,161,Phelps County USDA Serv Cntr,Rolla,MO
29,163,Pike County USDA Serv Cntr,Bowling Green,MO
29,165,Platte County USDA Serv Cntr,Platte City,MO
29,167,Polk County USDA Serv Cntr,Bolivar,MO
29,169,Pulaski County FSA Office,Lebanon,MO
29,171,Putnam County USDA Serv Cntr,Unionville,MO
29,173,Ralls County USDA Serv Cntr,New London,MO
29,175,Randolph County USDA Serv Cntr,Moberly,MO
29,177,Ray County USDA Serv Cntr,Richmond,MO
29,179,Reynolds County FSA Office,Eminence,MO
29,181,Ripley County USDA Serv Cntr,Doniphan,MO
29,183,St Charles County USDA Serv Cntr,Saint Peters,MO
29,185,St Clair County USDA Serv Cntr,Osceola,MO
29,187,St Francois County USDA Serv Cntr,Farmington,MO
29,189,St Louis County USDA Serv Cntr,St Louis,MO
29,193,Ste Genevieve County USDA Serv Cntr,Ste Genevieve,MO
29,195,Saline County USDA Serv Cntr,Marshall,MO
29,197,Schuyler County USDA Serv Cntr,Lancaster,MO
29,199,Scotland County USDA Serv Cntr,Memphis,MO
29,201,Scott County USDA Serv Cntr,Benton,MO
29,203,Shannon County USDA Serv Cntr,Eminence,MO
29,205,Shelby County USDA Serv Cntr,Shelbyville,MO
29,207,Stoddard County USDA Serv Cntr,Dexter,MO
29,209,Stone County FSA Office,Ozark,MO
29,211,Sullivan County USDA Serv Cntr,Milan,MO
29,213,Taney County FSA Office,Ozark,MO
29,215,Texas County USDA Serv Cntr,Houston,MO
29,217,Vernon County USDA Serv Cntr,Nevada,MO
29,219,Warren County USDA Serv Cntr,Warrenton,MO
29,221,Washington County FSA Office,Hillsboro,MO
29,223,Wayne County USDA Serv Cntr,Greenville,MO
29,225,Webster County USDA Serv Cntr,Marshfield,MO
29,227,Worth County USDA Serv Cntr,Grant City,MO
29,229,Wright County USDA Serv Cntr,Hartville,MO
30,000,Montana State USDA Office,Bozeman,MT
30,001,Beaverhead County USDA Serv Cntr,Dillon,MT
30,003,Big Horn County USDA Serv Cntr,Hardin,MT
30,005,Blaine County USDA Serv Cntr,Chinook,MT
30,007,Broadwater County USDA Serv Cntr,Townsend,MT
30,009,Carbon County USDA Serv Cntr,Joliet,MT
30,011,Carter County USDA Serv Cntr,Ekalaka,MT
30,013,Cascade County USDA Serv Cntr,Great Falls,MT
30,015,Chouteau County USDA Serv Cntr,Fort Benton,MT
30,017,Custer County USDA Serv Cntr,Miles City,MT
30,019,Daniels County USDA Serv Cntr,Scobey,MT
30,021,Dawson County USDA Serv Cntr,Glendive,MT
30,023,Deer Lodge County FSA Office,Deer Lodge,MT
30,025,Fallon County USDA Serv Cntr,Baker,MT
30,027,Fergus County USDA Serv Cntr,Lewistown,MT
30,029,Flathead County USDA Serv Cntr,Kalispell,MT
30,031,Gallatin County USDA Serv Cntr,Bozeman,MT
30,033,Garfield County USDA Serv Cntr,Jordan,MT
30,035,Glacier County USDA Serv Cntr,Cut Bank,MT
30,037,Golden Valley County USDA Serv Cntr,Ryegate,MT
30,039,Granite County FSA Office,Deer Lodge,MT
30,041,Hill County USDA Serv Cntr,Havre,MT
30,043,Jefferson County USDA Serv Cntr,Whitehall,MT
30,045,Judith Basin County USDA Serv Cntr,Stanford,MT
30,047,Lake County USDA Serv Cntr,Ronan,MT
30,049,Lewis & Clark County USDA Serv Cntr,Helena,MT
30,051,Liberty County USDA Serv Cntr,Chester,MT
30,053,Lincoln County FSA Office,Kalispell,MT
30,055,McCone County USDA Serv Cntr,Circle,MT
30,057,Madison County FSA Office,Whitehall,MT
30,059,Meagher County USDA Serv Cntr,White Sulphur Springs,MT
30,061,Mineral County FSA Office,Missoula,MT
30,063,Missoula County USDA Serv Cntr,Missoula,MT
30,065,Musselshell County USDA Serv Cntr,Roundup,MT
30,067,Park County USDA Serv Cntr,Livingston,MT
30,069,Petroleum County FSA Office,Lewistown,MT
30,071,Phillips County USDA Serv Cntr,Malta,MT
30,073,Pondera County USDA Serv Cntr,Conrad,MT
30,075,Powder River County USDA Serv Cntr,Broadus,MT
30,077,Powell County USDA Serv Cntr,Deer Lodge,MT
30,079,Prairie County USDA Serv Cntr,Terry,MT
30,081,Ravalli County USDA Serv Cntr,Hamilton,MT
30,083,Richland County USDA Serv Cntr,Sidney,MT
30,085,Roosevelt County USDA Serv Cntr,Culbertson,MT
30,087,Rosebud County USDA Serv Cntr,Forsyth,MT
30,089,Sanders County USDA Serv Cntr,Plains,MT
30,091,Sheridan County USDA Serv Cntr,Plentywood,MT
30,093,Silver Bow County FSA Office,Whitehall,MT
30,095,Stillwater County USDA Serv Cntr,Columbus,MT
30,097,Sweet Grass County USDA Serv Cntr,Big Timber,MT
30,099,Teton County USDA Serv Cntr,Choteau,MT
30,101,Toole County USDA Serv Cntr,Shelby,MT
30,103,Treasure County USDA Serv Cntr,Hysham,MT
30,105,Valley County USDA Serv Cntr,Glasgow,MT
30,107,Wheatland County USDA Serv Cntr,Harlowton,MT
30,109,Wibaux County USDA Serv Cntr,Wibaux,MT
30,111,Yellowstone County USDA Serv Cntr,Billings,MT
31,000,Nebraska State USDA Office,Lincoln,NE
31,001,Adams County USDA Serv Cntr,Hastings,NE
31,003,Antelope County USDA Serv Cntr,Neligh,NE
31,005,Arthur County FSA Office,Ogallala,NE
31,007,Banner County USDA Serv Cntr,Harrisburg,NE
31,009,Blaine County FSA Office,Thedford,NE
31,011,Boone County USDA Serv Cntr,Albion,NE
31,013,Box Butte County USDA Serv Cntr,Alliance,NE
31,015,Boyd County USDA Serv Cntr,Spencer,NE
31,017,Brown County USDA Serv Cntr,Ainsworth,NE
31,019,Buffalo County USDA Serv Cntr,Kearney,NE
31,021,Burt County USDA Serv Cntr,Tekamah,NE
31,023,Butler County USDA Serv Cntr,David City,NE
31,025,Cass County USDA Serv Cntr,Weeping Water,NE
31,027,Cedar County USDA Serv Cntr,Hartington,NE
31,029,Chase County USDA Serv Cntr,Imperial,NE
31,031,Cherry County USDA Serv Cntr,Valentine,NE
31,033,Cheyenne County USDA Serv Cntr,Sidney,NE
31,035,Clay County USDA Serv Cntr,Clay Center,NE
31,037,Colfax County USDA Serv Cntr,Schuyler,NE
31,039,Cuming County USDA Serv Cntr,West Point,NE
31,041,Custer County USDA Serv Cntr,Broken Bow,NE
31,043,Dakota County USDA Serv Cntr,South Sioux City,NE
31,045,Dawes County USDA Serv Cntr,Chadron,NE
31,047,Dawson County USDA Serv Cntr,Lexington,NE
31,049,Deuel County USDA Serv Cntr,Chappell,NE
31,051,Dixon County USDA Serv Cntr,Ponca,NE
31,053,Dodge County USDA Serv Cntr,Fremont,NE
31,055,Douglas County FSA Office,Omaha,NE
31,057,Dundy County USDA Serv Cntr,Benkelman,NE
31,059,Fillmore County USDA Serv Cntr,Geneva,NE
31,061,Franklin County USDA Serv Cntr,Franklin,NE
31,063,Frontier County USDA Serv Cntr,Curtis,NE
31,065,Furnas County USDA Serv Cntr,Beaver City,NE
31,067,Gage County USDA Serv Cntr,Beatrice,NE
31,069,Garden County USDA Serv Cntr,Oshkosh,NE
31,071,Garfield County USDA Serv Cntr,Burwell,NE
31,073,Gosper County USDA Serv Cntr,Elwood,NE
31,075,Grant County FSA Office,Thedford,NE
31,077,Greeley County USDA Serv Cntr,Greeley,NE
31,079,Hall County USDA Serv Cntr,Grand Island,NE
31,081,Hamilton County USDA Serv Cntr,Aurora,NE
31,083,Harlan County USDA Serv Cntr,Alma,NE
31,085,Hayes County USDA Serv Cntr,Hayes Center,NE
31,087,Hitchcock County USDA Serv Cntr,Trenton,NE
31,089,Holt County USDA Serv Cntr,O'Neill,NE
31,091,Hooker County FSA Office,Thedford,NE
31,093,Howard County USDA Serv Cntr,St Paul,NE
31,095,Jefferson County USDA Serv Cntr,Fairbury,NE
31,097,Johnson County USDA Serv Cntr,Tecumseh,NE
31,099,Kearney County USDA Serv Cntr,Minden,NE
31,101,Keith County USDA Serv Cntr,Ogallala,NE
31,103,Keya Paha County FSA Office,Ainsworth,NE
31,105,Kimball County USDA Serv Cntr,Kimball,NE
31,107,Knox County USDA Serv Cntr,Bloomfield,NE
31,109,Lancaster County USDA Serv Cntr,Lincoln,NE
31,111,Lincoln County USDA Serv Cntr,North Platte,NE
31,113,Logan County FSA Office,North Platte,NE
31,115,Loup County FSA Office,Burwell,NE
31,117,Mcpherson County FSA Office,North Platte,NE
31,119,Madison County USDA Serv Cntr,Battle Creek,NE
31,121,Merrick County USDA Serv Cntr,Central City,NE
31,123,Morrill County USDA Serv Cntr,Bridgeport,NE
31,125,Nance County USDA Serv Cntr,Fullerton,NE
31,127,Nemaha County USDA Serv Cntr,Auburn,NE
31,129,Nuckolls County USDA Serv Cntr,Nelson,NE
31,131,Otoe County USDA Serv Cntr,Syracuse,NE
31,133,Pawnee County USDA Serv Cntr,Pawnee City,NE
31,135,Perkins County USDA Serv Cntr,Grant,NE
31,137,Phelps County USDA Serv Cntr,Holdrege,NE
31,139,Pierce County USDA Serv Cntr,Pierce,NE
31,141,Platte County USDA Serv Cntr,Columbus,NE
31,143,Polk County USDA Serv Cntr,Osceola,NE
31,145,Red Willow County USDA Serv Cntr,McCook,NE
31,147,Richardson County USDA Serv Cntr,Falls City,NE
31,149,Rock County FSA Office,Ainsworth,NE
31,151,Saline County USDA Serv Cntr,Wilber,NE
31,153,Sarpy County USDA Serv Cntr,Omaha,NE
31,155,Saunders County USDA Serv Cntr,Wahoo,NE
31,157,Scotts Bluff County USDA Serv Cntr,Scottsbluff,NE
31,159,Seward County USDA Serv Cntr,Seward,NE
31,161,Sheridan County USDA Serv Cntr,Rushville,NE
31,163,Sherman County USDA Serv Cntr,Loup City,NE
31,165,Sioux County FSA Office,Scottsbluff,NE
31,167,Stanton County USDA Serv Cntr,Stanton,NE
31,169,Thayer County USDA Serv Cntr,Hebron,NE
31,171,Thomas County USDA Serv Cntr,Thedford,NE
31,173,Thurston County USDA Serv Cntr,Walthill,NE
31,175,Valley County USDA Serv Cntr,Ord,NE
31,177,Washington County USDA Serv Cntr,Blair,NE
31,179,Wayne County USDA Serv Cntr,Wayne,NE
31,181,Webster County USDA Serv Cntr,Red Cloud,NE
31,183,Wheeler County FSA Office,Burwell,NE
31,185,York County USDA Serv Cntr,York,NE
31,848,Aurora Cooperative Elevator Company,Aurora,NE
31,893,Heartland Co-op,Hastings,NE
31,894,Midland Co-op,Funk,NE
32,000,Nevada State USDA Office,Reno,NV
32,001,Churchill County USDA Serv Cntr,Fallon,NV
32,003,Clark County FSA Office,St. George,UT
32,005,Douglas County USDA Serv Cntr,Minden,NV
32,007,Elko County USDA Serv Cntr,Elko,NV
32,009,Esmeralda County FSA Office,Yerington,NV
32,011,Eureka County FSA Office,Elko,NV
32,013,Humboldt County USDA Serv Cntr,Winnemucca,NV
32,015,Lander County FSA Office,Winnemucca,NV
32,017,Lincoln County USDA Serv Cntr,Ely,NV
32,019,Lyon County USDA Serv Cntr,Yerington,NV
32,021,Mineral County FSA Office,Yerington,NV
32,023,Nye County FSA Office,Fallon,NV
32,027,Pershing County USDA Serv Cntr,Lovelock,NV
32,029,Storey County FSA Office,Fallon,NV
32,031,Washoe County FSA Office,Fallon,NV
32,033,White Pine County USDA Serv Cntr,Ely,NV
32,035,Southeast Nye County USDA Serv Cntr,Ely,NV
32,510,Carson County FSA Office,Minden,NV
33,000,New Hampshire State USDA Office,Concord,NH
33,001,Belknap County FSA Office,Concord,NH
33,003,Carroll County,Lancaster,NH
33,005,Cheshire County USDA Serv Cntr,Walpole,NH
33,007,Coos County USDA Serv Cntr,Lancaster,NH
33,009,Grafton County USDA Serv Cntr,Woodsville,NH
33,011,Hillsboro County USDA Serv Cntr,Milford,NH
33,013,Merrimack County USDA Serv Cntr,Concord,NH
33,015,Rockingham County USDA Serv Cntr,Epping,NH
33,017,Strafford County FSA Office,Epping,NH
33,019,Sullivan County FSA Office,Walpole,NH
34,000,New Jersey State USDA Office,Bordentown,NJ
34,001,Atlantic County FSA Office,Vineland,NJ
34,005,Burlington County USDA Serv Cntr,Mount Holly,NJ
34,007,Camden County FSA Office,Mount Holly,NJ
34,009,Cape May County FSA Office,Vineland,NJ
34,011,Cumberland County USDA Serv Cntr,Vineland,NJ
34,015,Gloucester County FSA Office,Woodstown,NJ
34,019,Hunterdon County USDA Serv Cntr,Flemington,NJ
34,021,Mercer County FSA Office,Freehold,NJ
34,023,Middlesex County FSA Office,Freehold,NJ
34,025,Monmouth County USDA Serv Cntr,Freehold,NJ
34,027,Morris County FSA Office,Hackettstown,NJ
34,029,Ocean County FSA Office,Mount Holly,NJ
34,033,Salem County USDA Serv Cntr,Woodstown,NJ
34,035,Somerset County FSA Office,Flemington,NJ
34,037,Sussex County FSA Office,Hackettstown,NJ
34,041,Warren County USDA Serv Cntr,Hackettstown,NJ
35,000,New Mexico State USDA Office,Albuquerque,NM
35,001,Bernalillo County USDA Serv Cntr,Albuquerque,NM
35,003,Catron County FSA Office,Socorro,NM
35,005,Chaves County USDA Serv Cntr,Roswell,NM
35,006,Cibola County FSA Office,Los Lunas,NM
35,007,Colfax County USDA Serv Cntr,Raton,NM
35,009,Curry County USDA Serv Cntr,Clovis,NM
35,011,De Baca County USDA Serv Cntr,Fort Sumner,NM
35,013,Dona Ana County USDA Serv Cntr,Las Cruces,NM
35,015,Eddy County USDA Serv Cntr,Carlsbad,NM
35,017,Grant County FSA Office,Deming,NM
35,019,Guadalupe County USDA Serv Cntr,Santa Rosa,NM
35,021,Harding County USDA Serv Cntr,Mosquero,NM
35,023,Hidalgo County USDA Serv Cntr,Lordsburg,NM
35,025,Lea County USDA Serv Cntr,Lovington,NM
35,027,Lincoln County FSA Office,Alamogordo,NM
35,029,Luna County USDA Serv Cntr,Deming,NM
35,031,McKinley County USDA Serv Cntr,Gallup,NM
35,033,Mora County FSA Office,Las Vegas,NM
35,035,Otero County USDA Serv Cntr,Alamogordo,NM
35,037,Quay County USDA Serv Cntr,Tucumcari,NM
35,039,Rio Arriba County USDA Serv Cntr,Espanola,NM
35,041,Roosevelt County USDA Serv Cntr,Portales,NM
35,043,Sandoval County FSA Office,Albuquerque,NM
35,045,San Juan County USDA Serv Cntr,Aztec,NM
35,047,San Miguel County USDA Serv Cntr,Las Vegas,NM
35,049,Santa Fe County USDA Serv Cntr,Santa Fe,NM
35,051,Sierra County USDA Serv Cntr,Truth or Consequence,NM
35,053,Socorro County USDA Serv Cntr,Socorro,NM
35,055,Taos County USDA Serv Cntr,Taos,NM
35,057,Torrance County USDA Serv Cntr,Estancia,NM
35,059,Union County USDA Serv Cntr,Clayton,NM
35,061,Valencia County USDA Serv Cntr,Los Lunas,NM
36,000,New York State USDA Office,Syracuse,NY
36,001,Albany County USDA Serv Cntr,Voorheesville,NY
36,003,Allegany County USDA Serv Cntr,Belmont,NY
36,007,Broome County USDA Serv Cntr,Binghamton,NY
36,009,Cattaraugus County USDA Serv Cntr,Ellicottville,NY
36,011,Cayuga County USDA Serv Cntr,Auburn,NY
36,013,Chautauqua County USDA Serv Cntr,Jamestown,NY
36,015,Chemung County FSA Office,Waverly,NY
36,017,Chenango County USDA Serv Cntr,Norwich,NY
36,019,Clinton County USDA Serv Cntr,Plattsburgh,NY
36,021,Columbia County USDA Serv Cntr,Ghent,NY
36,023,Cortland County USDA Serv Cntr,Cortland,NY
36,025,Delaware County USDA Serv Cntr,Walton,NY
36,027,Dutchess County USDA Serv Cntr,Millbrook,NY
36,029,Erie County USDA Serv Cntr,East Aurora,NY
36,031,Essex County FSA Office,Plattsburgh,NY
36,033,Franklin County USDA Serv Cntr,Malone,NY
36,035,Fulton County USDA Serv Cntr,Johnstown,NY
36,037,Genesee County USDA Serv Cntr,Batavia,NY
36,039,Greene County FSA Office,Ghent,NY
36,041,Hamilton County FSA Office,Johnstown,NY
36,043,Herkimer County USDA Serv Cntr,Herkimer,NY
36,045,Jefferson County USDA Serv Cntr,Watertown,NY
36,049,Lewis County USDA Serv Cntr,Lowville,NY
36,051,Livingston County USDA Serv Cntr,Leicester,NY
36,053,Madison County USDA Serv Cntr,Morrisville,NY
36,055,Monroe County USDA Serv Cntr,Rochester,NY
36,057,Montgomery County USDA Serv Cntr,Fultonville,NY
36,063,Niagara County USDA Serv Cntr,Lockport,NY
36,065,Oneida County USDA Serv Cntr,Marcy,NY
36,067,Onondaga County USDA Serv Cntr,LaFayette,NY
36,069,Ontario County USDA Serv Cntr,Canandaigua,NY
36,071,Orange County USDA Serv Cntr,Middletown,NY
36,073,Orleans County USDA Serv Cntr,Albion,NY
36,075,Oswego County USDA Serv Cntr,Mexico,NY
36,077,Otsego County USDA Serv Cntr,Cooperstown,NY
36,079,Putnam County FSA Office,Millbrook,NY
36,083,Renssalaer County USDA Serv Cntr,Troy,NY
36,089,St Lawrence County USDA Serv Cntr,Canton,NY
36,091,Saratoga County USDA Serv Cntr,Ballston Spa,NY
36,093,Schenectady County FSA Office,Cobleskill,NY
36,095,Schoharie County USDA Serv Cntr,Cobleskill,NY
36,097,Schuyler County FSA Office,Ithaca,NY
36,099,Seneca County USDA Serv Cntr,Seneca Falls,NY
36,101,Steuben County USDA Serv Cntr,Bath,NY
36,103,Suffolk County USDA Serv Cntr,Riverhead,NY
36,105,Sullivan County USDA Serv Cntr,Liberty,NY
36,107,Tioga County USDA Serv Cntr,Waverly,NY
36,109,Tompkins County USDA Serv Cntr,Ithaca,NY
36,111,Ulster County FSA Office,Millbrook,NY
36,113,Warren County FSA Office,Greenwich,NY
36,115,Washington County USDA Serv Cntr,Greenwich,NY
36,117,Wayne County USDA Serv Cntr,Lyons,NY
36,119,Westchester County FSA Office,Millbrook,NY
36,121,Wyoming County USDA Serv Cntr,Warsaw,NY
36,123,Yates County USDA Serv Cntr,Penn Yan,NY
37,000,North Carolina State USDA Office,Raleigh,NC
37,001,Alamance County USDA Serv Cntr,Burlington,NC
37,003,Alexander County FSA Office,Statesville,NC
37,005,Alleghany County FSA Office,Jefferson,NC
37,007,Anson County USDA Serv Cntr,Wadesboro,NC
37,009,Ashe County USDA Serv Cntr,Jefferson,NC
37,011,Avery County FSA Office,Boone,NC
37,013,Beaufort County USDA Serv Cntr,Washington,NC
37,015,Bertie County USDA Serv Cntr,Windsor,NC
37,017,Bladen County USDA Serv Cntr,Elizabethtown,NC
37,019,Brunswick County USDA Serv Cntr,Bolivia,NC
37,021,Buncombe County USDA Serv Cntr,Asheville,NC
37,023,Burke County USDA Serv Cntr,Morganton,NC
37,025,Cabarrus County USDA Serv Cntr,Concord,NC
37,027,Caldwell County FSA Office,Morganton,NC
37,029,Camden County FSA Office,Elizabeth City,NC
37,031,Carteret County FSA Office,New Bern,NC
37,033,Caswell County USDA Serv Cntr,Yanceyville,NC
37,035,Catawba County USDA Serv Cntr,Newton,NC
37,037,Chatham County USDA Serv Cntr,Pittsboro,NC
37,039,Cherokee County USDA Serv Cntr,Murphy,NC
37,041,Chowan County USDA Serv Cntr,Edenton,NC
37,043,Clay County FSA Office,Murphy,NC
37,045,Cleveland County USDA Serv Cntr,Shelby,NC
37,047,Columbus County USDA Serv Cntr,Whiteville,NC
37,049,Craven County USDA Serv Cntr,New Bern,NC
37,051,Cumberland County USDA Serv Cntr,Fayetteville,NC
37,053,Currituck County FSA Office,Elizabeth City,NC
37,055,Dare County FSA Office,Columbia,NC
37,057,Davidson County USDA Serv Cntr,Lexington,NC
37,059,Davie County FSA Office,Lexington,NC
37,061,Duplin County USDA Serv Cntr,Kenansville,NC
37,063,Durham County USDA Serv Cntr,Durham,NC
37,065,Edgecombe County USDA Serv Cntr,Tarboro,NC
37,067,Forsyth County USDA Serv Cntr,Winston-Salem,NC
37,069,Franklin County USDA Serv Cntr,Louisburg,NC
37,071,Gaston County USDA Serv Cntr,Dallas,NC
37,073,Gates County USDA Serv Cntr,Gatesville,NC
37,075,Graham County FSA Office,Murphy,NC
37,077,Granville County USDA Serv Cntr,Oxford,NC
37,079,Greene County USDA Serv Cntr,Snow Hill,NC
37,081,Guilford County USDA Serv Cntr,Greensboro,NC
37,083,Halifax County USDA Serv Cntr,Halifax,NC
37,085,Harnett County USDA Serv Cntr,Lillington,NC
37,087,Haywood County USDA Serv Cntr,Waynesville,NC
37,089,Henderson County USDA Serv Cntr,Hendersonville,NC
37,091,Hertford County USDA Serv Cntr,Winton,NC
37,093,Hoke County USDA Serv Cntr,Raeford,NC
37,095,Hyde County FSA Office,Washington,NC
37,097,Iredell County USDA Serv Cntr,Statesville,NC
37,099,Jackson County FSA Office,Bryson City,NC
37,101,Johnston County USDA Serv Cntr,Smithfield,NC
37,103,Jones County USDA Serv Cntr,Trenton,NC
37,105,Lee County USDA Serv Cntr,Sanford,NC
37,107,Lenoir County USDA Serv Cntr,Kinston,NC
37,109,Lincoln County FSA Office,Dallas,NC
37,111,McDowell County FSA Office,Morganton,NC
37,113,Macon County USDA Serv Cntr,Franklin,NC
37,115,Madison County USDA Serv Cntr,Marshall,NC
37,117,Martin County USDA Serv Cntr,Williamston,NC
37,119,Mecklenburg County FSA Office,Concord,NC
37,121,Mitchell County USDA Serv Cntr,Spruce Pine,NC
37,123,Montgomery County FSA Office,Sanford,NC
37,125,Moore County USDA Serv Cntr,Carthage,NC
37,127,Nash County USDA Serv Cntr,Nashville,NC
37,129,New Hanover County FSA Office,Burgaw,NC
37,131,Northampton County USDA Serv Cntr,Jackson,NC
37,133,Onslow County USDA Serv Cntr,Jacksonville,NC
37,135,Orange County USDA Serv Cntr,Hillsborough,NC
37,137,Pamlico County USDA Serv Cntr,Alliance,NC
37,139,Pasquotank County USDA Serv Cntr,Elizabeth City,NC
37,141,Pender County USDA Serv Cntr,Burgaw,NC
37,143,Perquimans County USDA Serv Cntr,Hertford,NC
37,145,Person County USDA Serv Cntr,Roxboro,NC
37,147,Pitt County USDA Serv Cntr,Greenville,NC
37,149,Polk County FSA Office,Hendersonville,NC
37,151,Randolph County USDA Serv Cntr,Asheboro,NC
37,153,Richmond County USDA Serv Cntr,Rockingham,NC
37,155,Robeson County USDA Serv Cntr,Lumberton,NC
37,157,Rockingham County USDA Serv Cntr,Reidsville,NC
37,159,Rowan County USDA Serv Cntr,Salisbury,NC
37,161,Rutherford County USDA Serv Cntr,Rutherfordton,NC
37,163,Sampson County USDA Serv Cntr,Clinton,NC
37,165,Scotland County FSA Office,Lumberton,NC
37,167,Stanly County USDA Serv Cntr,Albemarle,NC
37,169,Stokes County USDA Serv Cntr,Danbury,NC
37,171,Surry County USDA Serv Cntr,Dobson,NC
37,173,Swain County USDA Serv Cntr,Bryson City,NC
37,175,Transylvania County FSA Office,Hendersonville,NC
37,177,Tyrrell-Dare County USDA Serv Cntr,Columbia,NC
37,179,Union County USDA Serv Cntr,Monroe,NC
37,181,Vance County USDA Serv Cntr,Henderson,NC
37,183,Wake County USDA Serv Cntr,Raleigh,NC
37,185,Warren County USDA Serv Cntr,Warrenton,NC
37,187,Washington County USDA Serv Cntr,Plymouth,NC
37,189,Watauga County USDA Serv Cntr,Boone,NC
37,191,Wayne County USDA Serv Cntr,Goldsboro,NC
37,193,Wilkes County USDA Serv Cntr,Wilkesboro,NC
37,195,Wilson County USDA Serv Cntr,Wilson,NC
37,197,Yadkin County USDA Serv Cntr,Yadkinville,NC
37,199,Yancey County FSA Office,Spruce Pine,NC
37,701,ISSI: Intelligent Storage Services ,Raleigh,NC
37,801,Carolinas Cotton Growers Coop,Garner,NC
37,802,Coastal Quality Cotton Coop,Cordova,TN
37,803,Quality Cotton Cooperative,Plymouth,NC
38,000,North Dakota State USDA Office,Fargo,ND
38,001,Adams County USDA Serv Cntr,Hettinger,ND
38,003,Barnes County USDA Serv Cntr,Valley City,ND
38,005,Benson County USDA Serv Cntr,Minnewaukan,ND
38,007,Billings County FSA Office,Dickinson,ND
38,009,Bottineau County USDA Serv Cntr,Bottineau,ND
38,011,Bowman County USDA Serv Cntr,Bowman,ND
38,013,Burke County USDA Serv Cntr,Bowbells,ND
38,015,Burleigh County USDA Serv Cntr,Bismarck,ND
38,017,Cass County USDA Serv Cntr,Fargo,ND
38,019,Cavalier County USDA Serv Cntr,Langdon,ND
38,021,Dickey County USDA Serv Cntr,Ellendale,ND
38,023,Divide County USDA Serv Cntr,Crosby,ND
38,025,Dunn County USDA Serv Cntr,Killdeer,ND
38,027,Eddy County USDA Serv Cntr,New Rockford,ND
